doc_id,type,gold_label,pred_label,overlap,gold_text,pred_text
10,MATCH,Premise,Premise,0.900,However there is no substantiated data that this healing is n't simply due to the placebo effect.,However there is no substantiated data that this healing isn't simply due to the placebo effect.
10,MISS,Premise,O,0.000,Many people see proven relief of their symptoms and complaints by complementary medicine.,
10,MISS,Premise,O,0.000,"Besides many practices in this field are not regulated professions,",
10,MISS,Premise,O,0.000,which means that quacks and phonies can practice these occupations unknown to the patients.,
10,SPURIOUS,O,Claim,0.000,,Many people see proven relief of their symptoms and complaints by complementary medicine.
10,SPURIOUS,O,Premise,0.000,,"Besides many practices in this field are not regulated professions, which means that quacks and phonies can practice these occupations unknown to the patients."
11,MATCH,Claim,Claim,1.000,Therefore universities should not charge tuition fees in Germany.,Therefore universities should not charge tuition fees in Germany.
11,MATCH,Premise,Premise,1.000,"Quality at universities has its price,","Quality at universities has its price,"
11,MATCH,Claim,Claim,1.000,Every German citizen has a right to education.,Every German citizen has a right to education.
11,MISS,Claim,O,0.000,which is why students also ought to be involved in this cost factor.,
11,MISS,Claim,O,0.000,But education must not be a question of money in a wealthy society such as Germany.,
11,SPURIOUS,O,Premise,0.000,,which is why students also ought to be involved in this cost factor.
11,SPURIOUS,O,Premise,0.000,,But education must not be a question of money in a wealthy society such as Germany.
12,MATCH,Premise,Premise,1.000,"Interviews are an extremely poor replacement actually working with someone, or for the opinion of a trusted colleague.","Interviews are an extremely poor replacement actually working with someone, or for the opinion of a trusted colleague."
12,MATCH,Premise,Premise,1.000,"If all of this time and money goes towards a bad hire, that is an extremely bad thing for the business, which means that it 's extremely important to minimize the number of bad hires.","If all of this time and money goes towards a bad hire, that is an extremely bad thing for the business, which means that it's extremely important to minimize the number of bad hires."
12,MATCH,Premise,Premise,1.000,"Then, after they start working, they have to be trained, and get up to speed on their new job, which ( depending on the job) can often take months.","Then, after they start working, they have to be trained, and get up to speed on their new job, which ( depending on the job) can often take months."
12,MATCH,Premise,Premise,1.000,"Simply getting an employee in the door often costs about 1 years worth of their salary, with that money going to the recruiters that found the person, paying people to review their resume, interview them, do background checks, etc.","Simply getting an employee in the door often costs about 1 years worth of their salary, with that money going to the recruiters that found the person, paying people to review their resume, interview them, do background checks, etc."
12,MATCH,Premise,Premise,1.000,"Any company / society which encourages business practices that are not effective will quickly be out-competed by one that is effective, and having effective businesses in a society in general improves the quality of life of the people living there.","Any company / society which encourages business practices that are not effective will quickly be out-competed by one that is effective, and having effective businesses in a society in general improves the quality of life of the people living there."
12,MATCH,Premise,Premise,1.000,"Being fair is, at best, a secondary goal.","Being fair is, at best, a secondary goal."
12,MATCH,Claim,Claim,1.000,"I 'm not going to challenge your view that networking is unfair, because it totally is.","I'm not going to challenge your view that networking is unfair, because it totally is."
12,MATCH,Premise,Premise,1.000,"If the egalitarian hiring process in-place is so ineffective at determining qualifications / character that it must depend on recommendations from trusted sources to establish merit, the productivity of any positions where such a trusted source does not come forward will suffer.","If the egalitarian hiring process in-place is so ineffective at determining qualifications / character that it must depend on recommendations from trusted sources to establish merit, the productivity of any positions where such a trusted source does not come forward will suffer."
12,MATCH,Premise,Premise,1.000,"This decreases social / economic mobility, which has been demonstrated to be bad for societies in general.","This decreases social / economic mobility, which has been demonstrated to be bad for societies in general."
12,MATCH,Premise,Premise,1.000,Individuals who are extraordinarily qualified for a position but come from a region / social background without those connections enter a networking-friendly employment opportunity at a disadvantage.,Individuals who are extraordinarily qualified for a position but come from a region / social background without those connections enter a networking-friendly employment opportunity at a disadvantage.
12,MATCH,Premise,Premise,1.000,"Beyond straight nepotism, it is self-evident that individuals who come from families and backgrounds which allow for more interaction with individuals in power will be able to call on more of those individuals for networking purposes.","Beyond straight nepotism, it is self-evident that individuals who come from families and backgrounds which allow for more interaction with individuals in power will be able to call on more of those individuals for networking purposes."
12,MATCH,Claim,Claim,1.000,"Networking, as a practice, favors individuals who come from already socially favorable situations, moreso than other evaluation criteria.","Networking, as a practice, favors individuals who come from already socially favorable situations, moreso than other evaluation criteria."
12,MATCH,Premise,Premise,1.000,"This is a failing of the existing job application paradigm, not an excuse to circumvent it in order to make the process easier.","This is a failing of the existing job application paradigm, not an excuse to circumvent it in order to make the process easier."
12,MATCH,Premise,Premise,1.000,"Who an applicant knows is occasionally useful for those jobs which require maintaining relationships with certain people in key positions ( e.g. sales), but for the vast majority of jobs, who your friends are is functionally irrelevant.","Who an applicant knows is occasionally useful for those jobs which require maintaining relationships with certain people in key positions ( e.g. sales), but for the vast majority of jobs, who your friends are is functionally irrelevant."
12,MATCH,Premise,Premise,1.000,A `` standard '' hiring method would ensure that every applicant would be evaluated on the same criteria - the satisfaction of requirements of the position and merits relevant to that position.,A `` standard '' hiring method would ensure that every applicant would be evaluated on the same criteria - the satisfaction of requirements of the position and merits relevant to that position.
12,MATCH,Claim,Claim,1.000,Networking is discriminatory.,Networking is discriminatory.
12,MISS,Premise,O,0.000,Allowing someone to circumvent the standard application process ( `` jumping the line '') or to use some important person 's recommendation as additional clout for their application ( `` came very highly recommended by Bob '') is preferential treatment for irrelevant qualities.,
12,MISS,Claim,O,0.000,"I recognize and appreciate that it is difficult in most employment processes to find individuals who are trustworthy, socially apt, etc.",
12,MISS,Claim,O,0.000,"there are other unfair advantages an applicant might have ( being tall, white, male, etc.).",
12,MISS,Premise,O,0.000,Allowing networking to influence a hiring decision is not dependent on cultural bias and may be safely exorcised from the hiring process to render it more fair,
12,MISS,Claim,O,0.000,Businesses and societies would be better off disallowing networking from influencing their hiring decisions.,
12,MISS,Claim,O,0.000,"If a hiring process takes networking into account, it is necessarily showing preference to individuals who already come from advantaged background, as per 2.",
12,MISS,Premise,O,0.000,"`` Fix the process, not the game. ''",
12,MISS,Claim,O,0.000,"`` this is how the world works, '' and many feel at ease participating in networking events without any moral qualms",
12,MISS,Claim,O,0.000,But I am going to challenge your view that it should be discouraged or eliminated.,
12,MISS,Premise,O,0.000,Businesses are and should be designed to be effective.,
12,MISS,Claim,O,0.000,"There are some exceptions, that justify regulation, such as environmental or fraud protection,",
12,MISS,Claim,O,0.000,"I do n't think networking is one of them,",
12,MISS,Claim,O,0.000,"The best way to do that is to hire people you 've worked with before, and you know are good, or people your colleagues and friends have worked with before, who you trust when they say that someone is good.",
12,MISS,Claim,O,0.000,"Totally valid game theory, and well-articulated!",
12,SPURIOUS,O,Claim,0.000,,Allowing someone to circumvent the standard application process ( `` jumping the line '') or to use some important person's recommendation as additional clout for their application ( `` came very highly recommended by Bob '') is preferential treatment for irrelevant qualities.
12,SPURIOUS,O,Premise,0.000,,"I recognize and appreciate that it is difficult in most employment processes to find individuals who are trustworthy, socially apt, etc."
12,SPURIOUS,O,Premise,0.000,,"there are other unfair advantages an applicant might have ( being tall, white, male, etc.)."
12,SPURIOUS,O,Claim,0.000,,Allowing networking to influence a hiring decision is not dependent on cultural bias and may be safely exorcised from the hiring process to render it more fair
12,SPURIOUS,O,Premise,0.000,,Businesses and societies would be better off disallowing networking from influencing their hiring decisions.
12,SPURIOUS,O,Premise,0.000,,"If a hiring process takes networking into account, it is necessarily showing preference to individuals who already come from advantaged background, as per 2."
12,SPURIOUS,O,Claim,0.000,,"`` Fix the process, not the game. ''"
12,SPURIOUS,O,Premise,0.000,,"`` this is how the world works, '' and many feel at ease participating in networking events without any moral qualms"
12,SPURIOUS,O,Premise,0.000,,But I am going to challenge your view that it should be discouraged or eliminated.
12,SPURIOUS,O,Claim,0.000,,Businesses are and should be designed to be effective.
12,SPURIOUS,O,Premise,0.000,,"There are some exceptions, that justify regulation, such as environmental or fraud protection, I don't think networking is one of them,"
12,SPURIOUS,O,Premise,0.000,,"The best way to do that is to hire people you've worked with before, and you know are good, or people your colleagues and friends have worked with before, who you trust when they say that someone is good."
13,MATCH,Premise,Premise,1.000,Thus social security and pension costs are increasing.,Thus social security and pension costs are increasing.
13,MISS,Premise,O,0.000,"Germany 's aging society is undergoing demographic change,",
13,MISS,Premise,O,0.000,and the age of those who are physically and mentally fit is increasing steadily.,
13,MISS,Claim,O,0.000,Yet no one should be required to work for more than 40 years.,
13,MISS,Claim,O,0.000,Raising the relative retirement age on the basis of the physical fitness of the average citizen is fair.,
13,SPURIOUS,O,Claim,0.000,,"Germany's aging society is undergoing demographic change, and the age of those who are physically and mentally fit is increasing steadily."
13,SPURIOUS,O,Premise,0.000,,Yet no one should be required to work for more than 40 years.
13,SPURIOUS,O,Premise,0.000,,Raising the relative retirement age on the basis of the physical fitness of the average citizen is fair.
14,MATCH,Premise,Premise,1.000,But aside from that the car caters to pretty much every wish.,But aside from that the car caters to pretty much every wish.
14,MATCH,Premise,Premise,1.000,and surely you 'll want to be speeding a lot with that beauty.,and surely you'll want to be speeding a lot with that beauty.
14,MATCH,Premise,Premise,1.000,"The steering system may still need a bit of tweaking, as the car jack-knifes at higher speeds,","The steering system may still need a bit of tweaking, as the car jack-knifes at higher speeds,"
14,MATCH,Claim,Claim,1.000,The prototype of Audi 's new sports car has car lovers raving.,The prototype of Audi's new sports car has car lovers raving.
15,MATCH,Premise,Premise,1.000,"I used to follow option number 3, but recently started option number 1 in an attempt to line my actions up with my values.","I used to follow option number 3, but recently started option number 1 in an attempt to line my actions up with my values."
15,MISS,Claim,O,0.000,The options are as follows,
15,MISS,Claim,O,0.000,1. You do n't agree with what is going on and stop supporting it.,
15,MISS,Claim,O,0.000,"2. You do n't care about animals, so you 're content with paying for them to be abused for your pleasure.",
15,MISS,Claim,O,0.000,"3. You do n't agree with what is going on, but try to put it to the back of your mind and continue to support it.",
15,MISS,Claim,O,0.000,I suspect this way of looking at it is still somewhat simplistic however,
15,MISS,Premise,O,0.000,As in never buying meat again,
15,MISS,Premise,O,0.000,even as you know that doing so will not have any impact on the meat industry whatsoever,
15,MISS,Premise,O,0.000,wo n't make even an ounce of difference in the lives of animals?,
15,MISS,Premise,O,0.000,What 's the point?,
15,MISS,Claim,O,0.000,"If I stop eating meat today, it wo n't make any difference whatsoever and wo n't save even a single animal 's life.",
15,MISS,Claim,O,0.000,The only way to make real change in industries like this is to organize and participate in a boycott on a wide-scale level,
15,MISS,Claim,O,0.000,to petition the government to make regulation changes.,
15,MISS,Premise,O,0.000,"I would n't buy ivory, dog leather or fur for the same reasons",
15,MISS,Premise,O,0.000,I find meat disgusting based on what I 've seen and want no part of endorsing it whether it makes any difference overall or not.,
15,SPURIOUS,O,Claim,0.000,,The options are as follows 1. You don't agree with what is going on and stop supporting it.
15,SPURIOUS,O,Premise,0.000,,"2. You don't care about animals, so you're content with paying for them to be abused for your pleasure."
15,SPURIOUS,O,Premise,0.000,,"3. You don't agree with what is going on, but try to put it to the back of your mind and continue to support it."
15,SPURIOUS,O,Premise,0.000,,I suspect this way of looking at it is still somewhat simplistic however As in never buying meat again even as you know that doing so will not have any impact on the meat industry whatsoever won't make even an ounce of difference in the lives of animals?
15,SPURIOUS,O,Claim,0.000,,What's the point?
15,SPURIOUS,O,Premise,0.000,,"If I stop eating meat today, it won't make any difference whatsoever and won't save even a single animal's life."
15,SPURIOUS,O,Premise,0.000,,The only way to make real change in industries like this is to organize and participate in a boycott on a wide-scale level to petition the government to make regulation changes.
15,SPURIOUS,O,Premise,0.000,,"I wouldn't buy ivory, dog leather or fur for the same reasons I find meat disgusting based on what I've seen and want no part of endorsing it whether it makes any difference overall or not."
16,MATCH,Premise,Premise,1.000,"Besides, Jochen was given a parachute jump the other day as a gift,","Besides, Jochen was given a parachute jump the other day as a gift,"
16,MATCH,Premise,Premise,1.000,But I want to experience this incredible moment of freedom that skydivers report time and again.,But I want to experience this incredible moment of freedom that skydivers report time and again.
16,MATCH,Premise,Premise,0.842,and it must n't be that this wannabe-adventurer has one up on me.,and it mustn't be that this wannabe-adventurer has one up on me.
16,MISS,Claim,O,0.000,Tomorrow I will skydive for the first time in my life.,
16,MISS,Premise,O,0.000,"Yes, there is a certain risk to life.",
16,SPURIOUS,O,Claim,0.000,,"Yes, there is a certain risk to life."
17,MISS,Premise,O,0.000,there is no afterlife,
17,MISS,Claim,O,0.000,life is ultimately meaningless and pointless,
17,MISS,Premise,O,0.000,we die,
17,MISS,Claim,O,0.000,Death is the great eraser,
17,MISS,Premise,O,0.000,"Living life is as irrational as reading a book that, after finished, is immediately erased from your memory",
17,MISS,Premise,O,0.000,"It is comparable to that, too",
17,MISS,Claim,O,0.000,"It makes no difference if I, a 23 year old, die now or live until I am 100 and die",
17,MISS,Premise,O,0.000,"Either way, after my brief spark of existence I become nothingness",
17,MISS,Premise,O,0.000,Not only do I remember nothing; I AM nothing,
17,MISS,Premise,O,0.000,"To me, it is as if my life had never happened",
17,MISS,Premise,O,0.000,Imagine the time before you were born,
17,MISS,Premise,O,0.000,Of course not,
17,MISS,Premise,O,0.000,You did n't exist,
17,MISS,Premise,O,0.000,This is the state that we return to after death -- a state of nothingness similar to the state we were in before birth,
17,MISS,Premise,O,0.000,"When I die, I return to this state after a brief period of consciousness",
17,MISS,Premise,O,0.000,I return to it permanently,
17,MISS,Premise,O,0.000,I might as well have never lived,
17,MISS,Claim,O,0.000,Helping others does n't matter,
17,MISS,Premise,O,0.000,They will die too,
17,MISS,Premise,O,0.000,"And then their descendants will die, on and on and on",
17,MISS,Premise,O,0.000,eventually the universe is destroyed or our galaxy collapses in an inevitable heat-death,
17,MISS,Premise,O,0.000,"Even if 1,000,000 people were helped by me",
17,MISS,Premise,O,0.000,assuming they all die,
17,MISS,Claim,O,0.000,then my life is still pointless and meaningless,
17,MISS,Premise,O,0.000,For I will be dead and wo n't know what I did,
17,MISS,Premise,O,0.000,"once they die, they wo n't know either",
17,MISS,Claim,O,0.000,( 2) Attaining fame does n't matter and does n't truly make me `` immortal. '',
17,MISS,Premise,O,0.000,"I 'll be dead, and again, death is nothingness",
17,MISS,Premise,O,0.000,"Thus, I wo n't be around to enjoy my fame",
17,MISS,Premise,O,0.000,Enjoying the moment is possible,
17,MISS,Claim,O,0.000,does n't make life have a point,
17,MISS,Premise,O,0.000,"once I die, all memories and all point is gone",
17,MISS,Premise,O,0.000,Consider a novel,
17,MISS,Premise,O,0.000,"As you read through the novel, you go from page to page, eventually reaching the end",
17,MISS,Premise,O,0.000,`` Now '' is *the page you are reading at this moment*,
17,MISS,Claim,O,0.000,"just because there are pages you 've already read, or pages you have yet to read, does n't mean those pages do n't exist",
17,MISS,Premise,O,0.000,"And all those pages will continue to exist, even after you 've finished your book",
17,MISS,Claim,O,0.000,this view is supported by physics and what we know of it,
17,MISS,Premise,O,0.000,Time is n't `` real '' in the same sense that we experience it,
17,MISS,Premise,O,0.000,"We are simply at one point along a path, and that 's the `` now ''",
17,MISS,Premise,O,0.000,"All the other points in time exist as much as the current point in time, however",
17,MISS,Premise,O,0.000,Let 's say I travel from home to the grocery store,
17,MISS,Premise,O,0.000,"I leave my apartment, go down the elevator, out on the street, past the cigar shop, past the empty parking lot, and finally to the store",
17,MISS,Premise,O,0.000,Of course not,
18,MATCH,Premise,Premise,1.000,Nevertheless one has to point out that there 'd probably be way fewer stations if it weren’t the whole of Germany that’s obliged to pay.,Nevertheless one has to point out that there'd probably be way fewer stations if it weren’t the whole of Germany that’s obliged to pay.
18,MATCH,Premise,Premise,1.000,so there 's no advantage for the current paying viewers of the public broadcasters.,so there's no advantage for the current paying viewers of the public broadcasters.
18,MATCH,Premise,Premise,1.000,"By now you have advertising on all channels,","By now you have advertising on all channels,"
18,MATCH,Claim,Claim,1.000,"Considering what 's on television these days, it would be appropriate to only have those people pay who actually ( want to) follow the programming.","Considering what's on television these days, it would be appropriate to only have those people pay who actually (want to) follow the programming."
18,MISS,Premise,O,0.000,"In some cases there are only shows for older generations on at prime times, so why then should everyone pay for this?",
18,MISS,Premise,O,0.000,"That should n't be an issue though, given the sheer number of programmes and stations that essentially show the same things anyway.",
18,SPURIOUS,O,Premise,0.000,,"In some cases there are only shows for older generations on at prime times,"
18,SPURIOUS,O,Premise,0.000,,so why then should everyone pay for this?
18,SPURIOUS,O,Premise,0.000,,"That shouldn't be an issue though,"
18,SPURIOUS,O,Premise,0.000,,given the sheer number of programmes and stations that essentially show the same things anyway.
19,MATCH,Claim,Claim,1.000,I sort of agree with you.,I sort of agree with you.
19,MATCH,Premise,Premise,1.000,I got the idea about `` being around negative thinking will affect you negatively '' from the book `` Directional Thinking '' by Benjamin Chapin.,I got the idea about `` being around negative thinking will affect you negatively '' from the book `` Directional Thinking '' by Benjamin Chapin.
19,MATCH,Claim,Claim,1.000,"Surrounding yourself with this will in general make you into a more pessimistic, negative and possibly depressive person.","Surrounding yourself with this will in general make you into a more pessimistic, negative and possibly depressive person."
19,MATCH,Premise,Premise,1.000,It will reach conspiracy theory levels of `` proof '' where people will simply believe it because they feel as if they are a part of a group-effort that 's uncovering something.,It will reach conspiracy theory levels of `` proof '' where people will simply believe it because they feel as if they are a part of a group-effort that's uncovering something.
19,MATCH,Premise,Premise,1.000,On boards you will find echo chambers where people are more prone to believe rumors than proof,On boards you will find echo chambers where people are more prone to believe rumors than proof
19,MATCH,Premise,Premise,0.808,ideas about them or things will get taken out of context and it will be posted continually until it 's taken as fact,Things about e-celebrities will start as rumors ideas about them or things will get taken out of context and it will be posted continually until it's taken as fact
19,MATCH,Premise,Premise,0.806,since it 's largely negative they will stoop down to the same level rather than go to any high ground since they are not linked to an identity,They will care about how people respond to them since it's largely negative they will stoop down to the same level rather than go to any high ground since they are not linked to an identity
19,MISS,Premise,O,0.000,"Because of the anonymity on 4chan people are more prone to not think through, care about what they post and are quicker to throw out insults.",
19,MISS,Premise,O,0.000,They will care about how people respond to them,
19,MISS,Premise,O,0.000,Surrounding the entire site there 's a general pessimistic group mentality,
19,MISS,Premise,O,0.000,people are subconsciously encouraged to take part of it in order to feel like they are a part of the group,
19,MISS,Premise,O,0.000,"Some boards will have specific groups of people who they are encouraged to hate, women, SJWs, casual gamers, Jews",
19,MISS,Premise,O,0.000,any reasonable argument against a poster can be made redundant by saying or thinking they are a part of these agendas or groups,
19,MISS,Premise,O,0.000,Things about e-celebrities will start as rumors,
19,MISS,Claim,O,0.000,"Surrounding yourself with this will in general make you into a more pessimistic, negative and possibly depressive person.",
19,MISS,Claim,O,0.000,I 'm not saying that every person who browses 4chan is depressed or negative,
19,MISS,Claim,O,0.000,that the majority of them are affected negatively by browsing the site,
19,MISS,Claim,O,0.000,"Thinking that you are unaffected by this does n't necessarily mean you are, but instead means that you are unaware of how much it affects you.",
19,MISS,Claim,O,0.000,I 'm not saying that every person who browses 4chan is depressed or negative,
19,MISS,Claim,O,0.000,that the majority of them are affected negatively by browsing the site,
19,SPURIOUS,O,Claim,0.000,,"Because of the anonymity on 4chan people are more prone to not think through, care about what they post and are quicker to throw out insults."
19,SPURIOUS,O,Premise,0.000,,Surrounding the entire site there's a general pessimistic group mentality people are subconsciously encouraged to take part of it in order to feel like they are a part of the group
19,SPURIOUS,O,Premise,0.000,,"Some boards will have specific groups of people who they are encouraged to hate, women, SJWs, casual gamers, Jews any reasonable argument against a poster can be made redundant by saying or thinking they are a part of these agendas or groups"
19,SPURIOUS,O,Premise,0.000,,I'm not saying that every person who browses 4chan is depressed or negative that the majority of them are affected negatively by browsing the site
19,SPURIOUS,O,Premise,0.000,,"Thinking that you are unaffected by this doesn't necessarily mean you are, but instead means that you are unaware of how much it affects you."
19,SPURIOUS,O,Premise,0.000,,"Surrounding yourself with this will in general make you into a more pessimistic, negative and possibly depressive person."
19,SPURIOUS,O,Premise,0.000,,I'm not saying that every person who browses 4chan is depressed or negative that the majority of them are affected negatively by browsing the site
