doc_id,type,gold_label,pred_label,overlap,gold_text,pred_text
6,MATCH,Premise,Premise,1.000,less useful because the information is presented in a mobile-friendly way,less useful because the information is presented in a mobile-friendly way
6,MATCH,Claim,Claim,0.889,`` Websites should not default force mobile and have the option to go default and instead start default and allow mobile. '',Websites should not default force mobile and have the option to go default and instead start default and allow mobile.
6,MISS,Claim,O,0.000,There is n't a single instance where a mobile website is preferable to a full site,
6,MISS,Premise,O,0.000,The information is gutted and moved around,
6,MISS,Premise,O,0.000,making the site difficult to browse if it 's something you are familiar with,
6,MISS,Claim,O,0.000,it outweighs the `` some people do n't have smartphones '' argument,
6,MISS,Claim,O,0.000,"It 's very off putting and does n't encourage me, as op, to continue discussing my view",
6,MISS,Claim,O,0.000,mobile sites require less amount of data transfer to view than a desktop site,
6,MISS,Premise,O,0.000,which is a big thing for us due to slower Internet connections,
6,MISS,Claim,O,0.000,web sites can be accessed globally and not everyone has the type of network the US enjoys,
6,SPURIOUS,O,Claim,0.000,,There is not a single instance where a mobile website is preferable to a full site
6,SPURIOUS,O,Premise,0.000,,The information is gutted and moved around making the site difficult to browse if it's something you are familiar with
6,SPURIOUS,O,Premise,0.000,,"it outweighs the ""some people do not have smartphones"" argument"
6,SPURIOUS,O,Premise,0.000,,"It's very off putting and does not encourage me, as op, to continue discussing my view"
6,SPURIOUS,O,Claim,0.000,,mobile sites require less amount of data transfer to view than a desktop site which is a big thing for us due to slower Internet connections
6,SPURIOUS,O,Premise,0.000,,web sites can be accessed globally and not everyone has the type of network the US enjoys
7,MATCH,Premise,Premise,1.000,What 's the point?,What's the point?
7,MATCH,Claim,Claim,1.000,I suspect this way of looking at it is still somewhat simplistic however,I suspect this way of looking at it is still somewhat simplistic however
7,MATCH,Premise,Premise,1.000,"I used to follow option number 3, but recently started option number 1 in an attempt to line my actions up with my values.","I used to follow option number 3, but recently started option number 1 in an attempt to line my actions up with my values."
7,MATCH,Claim,Claim,0.885,"If I stop eating meat today, it wo n't make any difference whatsoever and wo n't save even a single animal 's life.","If I stop eating meat today, it won't make any difference whatsoever and won't save even a single animal's life."
7,MATCH,Premise,Premise,0.810,even as you know that doing so will not have any impact on the meat industry whatsoever,As in never buying meat again even as you know that doing so will not have any impact on the meat industry whatsoever
7,MISS,Claim,O,0.000,The options are as follows,
7,MISS,Claim,O,0.000,1. You do n't agree with what is going on and stop supporting it.,
7,MISS,Claim,O,0.000,"2. You do n't care about animals, so you 're content with paying for them to be abused for your pleasure.",
7,MISS,Claim,O,0.000,"3. You do n't agree with what is going on, but try to put it to the back of your mind and continue to support it.",
7,MISS,Premise,O,0.000,As in never buying meat again,
7,MISS,Premise,O,0.000,wo n't make even an ounce of difference in the lives of animals?,
7,MISS,Claim,O,0.000,The only way to make real change in industries like this is to organize and participate in a boycott on a wide-scale level,
7,MISS,Claim,O,0.000,to petition the government to make regulation changes.,
7,MISS,Premise,O,0.000,"I would n't buy ivory, dog leather or fur for the same reasons",
7,MISS,Premise,O,0.000,I find meat disgusting based on what I 've seen and want no part of endorsing it whether it makes any difference overall or not.,
7,SPURIOUS,O,Claim,0.000,,"The options are as follows 1. You do not agree with what is going on and stop supporting it. 2. You do not care about animals, so you're content with paying for them to be abused for your pleasure. 3. You do not agree with what is going on, but try to put it to the back of your mind and continue to support it."
7,SPURIOUS,O,Claim,0.000,,"I wouldn't buy ivory, dog leather or fur for the same reasons I find meat disgusting based on what I've seen and want no part of endorsing it whether it makes any difference overall or not."
7,SPURIOUS,O,Claim,0.000,,won't make even an ounce of difference in the lives of animals?
7,SPURIOUS,O,Premise,0.000,,The only way to make real change in industries like this is to organize and participate in a boycott on a wide-scale level to petition the government to make regulation changes.
8,MATCH,Claim,Claim,1.000,these discounts should n’t be offered at all,these discounts should n’t be offered at all
8,MATCH,Claim,Claim,1.000,EMS people are just as deserving of these discounts ( and that many more people contribute enough to be placed in the same category),EMS people are just as deserving of these discounts ( and that many more people contribute enough to be placed in the same category)
8,MATCH,Premise,Premise,1.000,that 's [ usually] the fault of their leaders and therefore not relevant to the debate,that's [ usually] the fault of their leaders and therefore not relevant to the debate
8,MATCH,Premise,Premise,1.000,Some might argue that soldiers do the US a disservice rather than help,Some might argue that soldiers do the US a disservice rather than help
8,MATCH,Premise,Premise,1.000,"As for the “ They 're not risking their lives for our country. ” argument, police officers do that too, and for citizens rather than the country and its interests","As for the “ They 're not risking their lives for our country. ” argument, police officers do that too, and for citizens rather than the country and its interests"
8,MISS,Premise,O,0.000,"For those of you who do n’t know, it 's common ( at least in the US) for businesses, transit agencies, etc. to give small discounts to military veterans to thank them for their service.",
8,MISS,Claim,O,0.000,"It seems that medical responders ( even hospital staff, actually) and other emergency services do more good for society than soldiers",
8,MISS,Claim,O,0.000,such discounts should be given to them,
8,MISS,Premise,O,0.000,"[ It looks like there 's even less reason behind it than I initially thought, actually.]",
8,MISS,Claim,O,0.000,"Sure firefighters, EMT 's, and nurses do great things for people... for those who have money and great insurance.",
8,MISS,Claim,O,0.000,It ’s not like the dispatcher chooses which calls to answer based on insurance policies.,
8,SPURIOUS,O,Claim,0.000,,"For those of you who do n’t know, it 's common ( at least in the US) for businesses, transit agencies, etc. to give small discounts to military veterans to thank them for their service."
8,SPURIOUS,O,Premise,0.000,,"It seems that medical responders ( even hospital staff, actually) and other emergency services do more good for society than soldiers"
8,SPURIOUS,O,Claim,0.000,,These discounts should be given to them
8,SPURIOUS,O,Claim,0.000,,"It looks like there 's even less reason behind it than I initially thought, actually."
8,SPURIOUS,O,Premise,0.000,,"Sure firefighters, EMT 's, and nurses do great things for people..."
8,SPURIOUS,O,Premise,0.000,,It ’s not like the dispatcher chooses which calls to answer based on insurance policies.
